parent_tweet_id,is_reply_to,replies,links/0,username,tweet_url,user_id,retweets,text_html,screen_name,timestamp,has_media,is_replied,likes,text,video_url,tweet_id,timestamp_epochs,reply_to_users/0/user_id,reply_to_users/0/screen_name,reply_to_users/1/user_id,reply_to_users/1/screen_name,hashtags/0,reply_to_users/2/user_id,reply_to_users/2/screen_name,img_urls/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,img_urls/1,img_urls/2,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,img_urls/3,links/1
,false,0,https://ted.com/talks/james_veitch_this_is_what_happens_when_you_reply_to_spam_email?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Ворон Робот,/deersealcrow/status/1004147541871652864,929191963282243584,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""cs"">This is what happens when you reply to spam email (James Veitch | TEDGlobal&gt;Geneva) <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/james_veitch_this_is_what_happens_when_you_reply_to_spam_email?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/DVvMIJUAU0"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/james_veitch_this_is_what_happens_when_you_reply_to_spam_email?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/james_ve</span><span class=""invisible"">itch_this_is_what_happens_when_you_reply_to_spam_email?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> с помощью <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",deersealcrow,2018-06-05T23:46:44,false,false,2,This is what happens when you reply to spam email (James Veitch | TEDGlobal>Geneva) https://ted.com/talks/james_veitch_this_is_what_happens_when_you_reply_to_spam_email?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … с помощью @TEDTalks,,1004147541871652864,1528242404,,,,,,,,,,,,,,,,,,,,,,,,,
1004044772665749506,true,0,,Mark Haslam,/MarkHaslam8/status/1004147382294986753,925884534,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Only shows what lengths is fans will go to for new content!</p>",MarkHaslam8,2018-06-05T23:46:06,false,false,1,Only shows what lengths is fans will go to for new content!,,1004147382294986753,1528242366,865091321362472960,felicabone,15492359,TEDTalks,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/yuval_noah_harari_why_fascism_is_so_tempting_and_how_your_data_could_power_it?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Kim Amadril,/amadril/status/1004147371947593728,31641255,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why fascism is so tempting — and how your data could power it (Yuval Noah Harari | TED2018) <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/yuval_noah_harari_why_fascism_is_so_tempting_and_how_your_data_could_power_it?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/6ZP6ksCAiz"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/yuval_noah_harari_why_fascism_is_so_tempting_and_how_your_data_could_power_it?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/yuval_no</span><span class=""invisible"">ah_harari_why_fascism_is_so_tempting_and_how_your_data_could_power_it?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",amadril,2018-06-05T23:46:04,false,false,0,Why fascism is so tempting — and how your data could power it (Yuval Noah Harari | TED2018) https://ted.com/talks/yuval_noah_harari_why_fascism_is_so_tempting_and_how_your_data_could_power_it?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks,,1004147371947593728,1528242364,,,,,,,,,,,,,,,,,,,,,,,,,
1004141433148858368,true,1,,ChapelofGhoulies,/TreeofWhoa/status/1004146117850943488,4552307233,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And she did one of the few really good <strong>TEDTalks</strong></p>",TreeofWhoa,2018-06-05T23:41:05,false,true,1,And she did one of the few really good TEDTalks,,1004146117850943488,1528242065,24464074,baalhisses,,,,,,,,,,,,,,,,,,,,,,,
1004097486468702208,true,0,,El encerrado 🏠,/antoitobb/status/1004145776862400512,126148221,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Jajajajaja yo igual.</p>",antoitobb,2018-06-05T23:39:43,false,false,1,Jajajajaja yo igual.,,1004145776862400512,1528241983,950130357646471168,Raniie___,15492359,TEDTalks,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/naomi_klein_how_shocking_events_can_spark_positive_change?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,MTM,/MoisesMendoza67/status/1004142772566347776,3260726599,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Cómo los eventos estremecedores pueden alentar un cambio positivo (Naomi Klein | TEDGlobal&gt;NYC) <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/naomi_klein_how_shocking_events_can_spark_positive_change?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/0W1l0pKjWX"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/naomi_klein_how_shocking_events_can_spark_positive_change?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/naomi_kl</span><span class=""invisible"">ein_how_shocking_events_can_spark_positive_change?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/reynosafollow?src=hash""><s>#</s><b>reynosafollow</b></a></p>",MoisesMendoza67,2018-06-05T23:27:47,false,false,0,Cómo los eventos estremecedores pueden alentar un cambio positivo (Naomi Klein | TEDGlobal>NYC) https://ted.com/talks/naomi_klein_how_shocking_events_can_spark_positive_change?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks #reynosafollow,,1004142772566347776,1528241267,,,,,reynosafollow,,,,,,,,,,,,,,,,,,,,
,false,0,https://twitter.com/unfccc/status/1004018543980138496,Pictorius® 👑,/Iampictorius/status/1004142340800372737,4332430936,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">""The ecological conscience isn't asking for action, if not for reaction: <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14159148"" dir=""ltr"" href=""/UN""><s>@</s><b>UN</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17463923"" dir=""ltr"" href=""/UNFCCC""><s>@</s><b>UNFCCC</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""913135650"" dir=""ltr"" href=""/WEMovement""><s>@</s><b>WEMovement</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ClimateAction?src=hash""><s>#</s><b>ClimateAction</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ClimateChange?src=hash""><s>#</s><b>ClimateChange</b></a> The environmentalist."" 
- Francesco Suriano -<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/unfccc/status/1004018543980138496"" dir=""ltr"" href=""https://t.co/v1gUBEaCRs"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/unfccc/status/1004018543980138496""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/unfccc/status/</span><span class=""invisible"">1004018543980138496</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",Iampictorius,2018-06-05T23:26:04,false,false,1,"""The ecological conscience isn't asking for action, if not for reaction: @UN @UNFCCC @WEMovement @TEDTalks #ClimateAction #ClimateChange The environmentalist."" 
- Francesco Suriano -https://twitter.com/unfccc/status/1004018543980138496 …",,1004142340800372737,1528241164,,,,,ClimateAction,,,,ClimateChange,,,,,,,,,,,,,,,,
1004108633125384192,true,0,,Piet Verdriet,/visser_ian/status/1004141787466948608,2479580998,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Improvement</p>",visser_ian,2018-06-05T23:23:52,false,false,0,Improvement,,1004141787466948608,1528241032,15492359,TEDTalks,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/gary_vaynerchuk_do_what_you_love_no_excuses?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,YesGurus,/YesGurus/status/1004141285844795392,1001532053442052096,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Check out Gary Vaynerchuk's inspiring tedtalk: <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/gary_vaynerchuk_do_what_you_love_no_excuses?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/m3EqcUT2fE"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/gary_vaynerchuk_do_what_you_love_no_excuses?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/gary_vay</span><span class=""invisible"">nerchuk_do_what_you_love_no_excuses?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",YesGurus,2018-06-05T23:21:53,false,false,0,Check out Gary Vaynerchuk's inspiring tedtalk: https://ted.com/talks/gary_vaynerchuk_do_what_you_love_no_excuses?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks,,1004141285844795392,1528240913,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Rachel A. Adler,/RachelA_Adler/status/1004140690144677888,88120086,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Teach girls bravery, not perfection (Reshma Saujani | TED2016) <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/BrKP4hXkgr"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/reshma_s</span><span class=""invisible"">aujani_teach_girls_bravery_not_perfection?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",RachelA_Adler,2018-06-05T23:19:31,false,false,1,"Teach girls bravery, not perfection (Reshma Saujani | TED2016) https://ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks",,1004140690144677888,1528240771,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Mel Luymes,/MelLuymes/status/1004140443146379264,1094010319,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Ummm...can I vote for this on Thursday please? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ontpoli?src=hash""><s>#</s><b>ontpoli</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/kMesXykxWM"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/brett_he</span><span class=""invisible"">nnig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",MelLuymes,2018-06-05T23:18:32,false,false,4,Ummm...can I vote for this on Thursday please? #ontpoli https://ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks,,1004140443146379264,1528240712,,,,,ontpoli,,,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Lenino,/lenino/status/1004140379204145153,14500091,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What if we replaced politicians with randomly selected people? (Brett Hennig | TEDxDanubia) <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/ealSCJduqr"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/brett_he</span><span class=""invisible"">nnig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",lenino,2018-06-05T23:18:17,false,false,0,What if we replaced politicians with randomly selected people? (Brett Hennig | TEDxDanubia) https://ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks,,1004140379204145153,1528240697,,,,,,,,,,,,,,,,,,,,,,,,,
1004108633125384192,true,0,,Feexfede,/feexfede/status/1004138800447139840,861948236562563072,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Doesnt that happen already?</p>",feexfede,2018-06-05T23:12:00,false,false,2,Doesnt that happen already?,,1004138800447139840,1528240320,15492359,TEDTalks,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/amy_edmondson_how_to_turn_a_group_of_strangers_into_a_team?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Yuria Nishina,/yurian0805/status/1004138517411164161,790792256559063040,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is exactly what we learned last Friday<img alt=""👐"" aria-label=""Emoji: Open hands"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f450.png"" title=""Open hands""/> <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/amy_edmondson_how_to_turn_a_group_of_strangers_into_a_team?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/nWMohWYIig"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/amy_edmondson_how_to_turn_a_group_of_strangers_into_a_team?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/amy_edmo</span><span class=""invisible"">ndson_how_to_turn_a_group_of_strangers_into_a_team?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a>から</p>",yurian0805,2018-06-05T23:10:53,false,false,0,This is exactly what we learned last Friday https://ted.com/talks/amy_edmondson_how_to_turn_a_group_of_strangers_into_a_team?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … @TEDTalksから,,1004138517411164161,1528240253,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ideas.ted.com/inside-the-fascinating-and-delicious-science-of-sourdough-bread/,Navor Ledesma,/loco53/status/1076990774351405056,61769158,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Inside the fascinating (and delicious!) science of sourdough bread <a class=""twitter-timeline-link"" data-expanded-url=""https://ideas.ted.com/inside-the-fascinating-and-delicious-science-of-sourdough-bread/"" dir=""ltr"" href=""https://t.co/PrgQkrp0aF"" rel=""nofollow noopener"" target=""_blank"" title=""https://ideas.ted.com/inside-the-fascinating-and-delicious-science-of-sourdough-bread/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ideas.ted.com/inside-the-fas</span><span class=""invisible"">cinating-and-delicious-science-of-sourdough-bread/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",loco53,2018-12-23T23:59:44,false,false,0,Inside the fascinating (and delicious!) science of sourdough bread https://ideas.ted.com/inside-the-fascinating-and-delicious-science-of-sourdough-bread/ … via @TEDTalks,,1076990774351405056,1545609584,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ideas.ted.com/quiz-which-ted-talk-are-you/,Navor Ledesma,/loco53/status/1076990695678926848,61769158,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Quiz: Which TED talk are you? <a class=""twitter-timeline-link"" data-expanded-url=""https://ideas.ted.com/quiz-which-ted-talk-are-you/"" dir=""ltr"" href=""https://t.co/Unh0F82TrK"" rel=""nofollow noopener"" target=""_blank"" title=""https://ideas.ted.com/quiz-which-ted-talk-are-you/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ideas.ted.com/quiz-which-ted</span><span class=""invisible"">-talk-are-you/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",loco53,2018-12-23T23:59:26,false,false,0,Quiz: Which TED talk are you? https://ideas.ted.com/quiz-which-ted-talk-are-you/ … via @TEDTalks,,1076990695678926848,1545609566,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/nick_bostrom_what_happens_when_our_computers_get_smarter_than_we_are?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Ernesto Crespo,/_seraph1/status/1076990584076881920,35950442,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What happens when our computers get smarter than we are? (Nick Bostrom | TED2015) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/nick_bostrom_what_happens_when_our_computers_get_smarter_than_we_are?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/NFqq8pj8ap"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/nick_bostrom_what_happens_when_our_computers_get_smarter_than_we_are?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/nick_bos</span><span class=""invisible"">trom_what_happens_when_our_computers_get_smarter_than_we_are?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> vía <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",_seraph1,2018-12-23T23:58:59,false,false,1,What happens when our computers get smarter than we are? (Nick Bostrom | TED2015) https://www.ted.com/talks/nick_bostrom_what_happens_when_our_computers_get_smarter_than_we_are?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … vía @TEDTalks,,1076990584076881920,1545609539,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/eric_berridge_why_tech_needs_the_humanities?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Steph Sukow,/Steph_Sukow/status/1076990347828441088,299435398,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""Why Tech Needs the Humanities (Eric Berridge | TED@IBM)"" <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TeachSpeech?src=hash""><s>#</s><b>TeachSpeech</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CGHumanities?src=hash""><s>#</s><b>CGHumanities</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/STEAM?src=hash""><s>#</s><b>STEAM</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ValuesTheArts?src=hash""><s>#</s><b>ValuesTheArts</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/eric_berridge_why_tech_needs_the_humanities?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/XJAg26Tjkr"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/eric_berridge_why_tech_needs_the_humanities?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/eric_ber</span><span class=""invisible"">ridge_why_tech_needs_the_humanities?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",Steph_Sukow,2018-12-23T23:58:03,false,false,1,"""Why Tech Needs the Humanities (Eric Berridge | TED@IBM)"" #TeachSpeech #CGHumanities #STEAM #ValuesTheArts https://www.ted.com/talks/eric_berridge_why_tech_needs_the_humanities?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks",,1076990347828441088,1545609483,,,,,TeachSpeech,,,,CGHumanities,STEAM,ValuesTheArts,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/alex_rosenthal_the_joyful_perplexing_world_of_puzzle_hunts?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Navor Ledesma,/loco53/status/1076990292916609024,61769158,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The joyful, perplexing world of puzzle hunts (Alex Rosenthal | TED Salon: Radical Craft) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/alex_rosenthal_the_joyful_perplexing_world_of_puzzle_hunts?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/NHaqxmqQxJ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/alex_rosenthal_the_joyful_perplexing_world_of_puzzle_hunts?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/alex_ros</span><span class=""invisible"">enthal_the_joyful_perplexing_world_of_puzzle_hunts?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",loco53,2018-12-23T23:57:50,false,false,0,"The joyful, perplexing world of puzzle hunts (Alex Rosenthal | TED Salon: Radical Craft) https://www.ted.com/talks/alex_rosenthal_the_joyful_perplexing_world_of_puzzle_hunts?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks",,1076990292916609024,1545609470,,,,,,,,,,,,,,,,,,,,,,,,,
